time	param	target
994052259584	7785000	6
994052397568	8922000	7
994052908288	6536000	5
994053565440	8923000	7
994053642496	7786000	6
994054017024	6537000	5
994054745856	8924000	7
994055021568	7787000	6
994055130368	6538000	5
994055947264	8925000	7
994056241664	6539000	5
994056404992	7788000	6
994057120000	8926000	7
994057355520	6540000	5
994057796096	7789000	6
994058295552	8927000	7
994058484224	6541000	5
994059162624	7790000	6
994059470848	8928000	7
994059591680	6542000	5
994060563712	7791000	6
994060659712	8929000	7
994060703232	6543000	5
994061819136	6544000	5
994061838336	8930000	7
994061924352	7792000	6
994062925056	6545000	5
994063010048	8931000	7
994063230464	7793000	6
994064040960	6546000	5
994064187648	8932000	7
994064540672	7794000	6
994065157888	6547000	5
994065400832	8933000	7
994065872640	7795000	6
994066270976	6548000	5
994066588416	8934000	7
994067181312	7796000	6
994067388160	6549000	5
994067774464	8935000	7
994068507392	7797000	6
994068508160	6550000	5
994068955392	8936000	7
994069620992	6551000	5
994069816320	7798000	6
994070120192	8937000	7
994070735360	6552000	5
994071123968	7799000	6
994071307520	8938000	7
994071849216	6553000	5
994072462336	7800000	6
994072488704	8939000	7
994072959488	6554000	5
994073673472	8940000	7
994073718528	7801000	6
994074074624	6555000	5
994074859776	8941000	7
994074971392	7802000	6
994075188480	6556000	5
994076052480	8942000	7
994076223488	7803000	6
994076302336	6557000	5
994077225728	8943000	7
994077431808	6558000	5
994077489664	7804000	6
994078415360	8944000	7
994078548992	6559000	5
994078753792	7805000	6
994079592192	8945000	7
994079658496	6560000	5
994080010496	7806000	6
994080772608	6561000	5
994080779008	8946000	7
994081257984	7807000	6
994081885440	6562000	5
994081966080	8947000	7
994082545152	7808000	6
994083151104	8948000	7
994083736064	7809000	6
994084337664	8949000	7
994084937984	7810000	6
994085533952	8950000	7
994086128640	7811000	6
994086717440	8951000	7
994087330304	7812000	6
994087909376	8952000	7
994089088768	8953000	7
994090266368	8954000	7
994091444480	8955000	7
994092622336	8956000	7
994093809664	8957000	7
994094991104	8958000	7
994096169472	8959000	7
994097352960	8960000	7
994098528000	8961000	7
994099709696	8962000	7
994100890624	8963000	7
994102060288	8964000	7
994103246336	8965000	7
994104425728	8966000	7
994105605632	8967000	7
994106782976	8968000	7
994107973632	8969000	7
994109142272	8970000	7
994110323712	8971000	7
994111503360	8972000	7
994112684288	8973000	7
994113862656	8974000	7
994115050496	8975000	7
994116217600	8976000	7
994117403648	8977000	7
994118582784	8978000	7
994119756288	8979000	7
994120939264	8980000	7
994122120192	8981000	7
994123305984	8982000	7
994124503552	8983000	7
994125676800	8984000	7
994126853376	8985000	7
994128031744	8986000	7
994129206272	8987000	7
994130390272	8988000	7
994131571968	8989000	7
994132749568	8990000	7
994133927168	8991000	7
994135105792	8992000	7
994136278528	8993000	7
994137472000	8994000	7
994138667264	8995000	7
994139833600	8996000	7
994141014528	8997000	7
994142193664	8998000	7
994143372032	8999000	7
994144550912	9000000	7
994145730816	9001000	7
994146950912	9002000	7
994191270912	9003000	7
994192470528	9004000	7
994193639680	9005000	7
994194823168	9006000	7
994196005888	9007000	7
994197179136	9008000	7
994198356480	9009000	7
994199533568	9010000	7
994200705536	9011000	7
994201882112	9012000	7
994203060736	9013000	7
994204233728	9014000	7
994205413632	9015000	7
994206593280	9016000	7
994207776000	9017000	7
994208956160	9018000	7
994210134272	9019000	7
994211303936	9020000	7
994212499200	9021000	7
994213685504	9022000	7
994214860288	9023000	7
994216038144	9024000	7
994217220096	9025000	7
994218396672	9026000	7
994219588608	9027000	7
994220771328	9028000	7
994221947392	9029000	7
994223137024	9030000	7
994224315904	9031000	7
994225492736	9032000	7
994226676736	9033000	7
994227862528	9034000	7
994229030144	9035000	7
994230210816	9036000	7
994231419136	9037000	7
994232599552	9038000	7
994233779712	9039000	7
994234956544	9040000	7
994236136448	9041000	7
994237325568	9042000	7
994238500608	9043000	7
994239689472	9044000	7
994240868864	9045000	7
994242081280	9046000	7
994243255808	9047000	7
994244388864	9048000	7
994245516288	9049000	7
994246691840	9050000	7
994247830528	9051000	7
994248954368	9052000	7
994250091776	9053000	7
994251238656	9054000	7
994252375040	9055000	7
994253503232	9056000	7
994254712832	9057000	7
994255878912	9058000	7
994257055744	9059000	7
994258221056	9060000	7
994259415040	9061000	7
994260567552	9062000	7
994389180416	10188000	4
994390464768	10189000	4
994391675904	10190000	4
994392887552	10191000	4
994394178560	10192000	4
994395348224	10193000	4
994396514304	10194000	4
994397715712	10195000	4
994398880000	10196000	4
994399975168	10197000	4
994401060096	10198000	4
994402190336	10199000	4
994403268608	10200000	4
994404357632	10201000	4
994405464832	10202000	4
994406562304	10203000	4
994407629312	10204000	4
994408731392	10205000	4
994409836288	10206000	4
994410901504	10207000	4
994411969024	10208000	4
994413033472	10209000	4
994414097920	10210000	4
994415197696	10211000	4
994416268032	10212000	4
994417333504	10213000	4
994418418176	10214000	4
994419505664	10215000	4
994420594432	10216000	4
994421668864	10217000	4
994422774016	10218000	4
995316873728	10813000	2
995318025472	10814000	2
995319181824	10815000	2
995320339456	10816000	2
995321513472	10817000	2
995322671104	10818000	2
995323816448	10819000	2
995324978432	10820000	2
995326135296	10821000	2
995327298560	10822000	2
995328444160	10823000	2
995329599488	10824000	2
995330753280	10825000	2
995331909888	10826000	2
995333068800	10827000	2
995334222592	10828000	2
995335383040	10829000	2
995336540928	10830000	2
995337702912	10831000	2
995338854656	10832000	2
995340012544	10833000	2
995341170176	10834000	2
995342338048	10835000	2
995343494912	10836000	2
995344647168	10837000	2
995345807616	10838000	2
995346971392	10839000	2
995348125696	10840000	2
995349276928	10841000	2
995350436096	10842000	2
995351595264	10843000	2
996135348992	10594000	3
996136516096	10595000	3
996137667072	10596000	3
996138823168	10597000	3
996139982848	10598000	3
996141174016	10599000	3
996142341376	10600000	3
996143497472	10601000	3
996144656128	10602000	3
996145818368	10603000	3
996146977280	10604000	3
996148133376	10605000	3
996149297664	10606000	3
996150468096	10607000	3
996151627264	10608000	3
996152794112	10609000	3
996153945600	10610000	3
996155113984	10611000	3
996159516160	10612000	3
996160680704	10613000	3
996161830912	10614000	3
996162993920	10615000	3
996164158976	10616000	3
996165322240	10617000	3
996166482944	10618000	3
996167636480	10619000	3
996168804096	10620000	3
996169961728	10621000	3
996171121408	10622000	3
996172273152	10623000	3
996173444096	10624000	3
996210515456	10063000	6
996211676672	10064000	6
996212827648	10065000	6
996213990144	10066000	6
996215149824	10067000	6
996216316928	10068000	6
996217485312	10069000	6
996218640640	10070000	6
996219801856	10071000	6
996220966144	10072000	6
996222129920	10073000	6
996223309824	10074000	6
996224465920	10075000	6
996225629184	10076000	6
996226792960	10077000	6
996227954432	10078000	6
996229112320	10079000	6
996230273792	10080000	6
996231440896	10081000	6
996232603904	10082000	6
996233772032	10083000	6
996234922752	10084000	6
996236096000	10085000	6
996237255168	10086000	6
996238426624	10087000	6
996239584512	10088000	6
996240747264	10089000	6
996241906432	10090000	6
996243062016	10091000	6
996244225024	10092000	6
996245383424	10093000	6
996280474368	10500000	4
996281672704	10501000	4
996282827520	10502000	4
996283992064	10503000	4
996285140736	10504000	4
996286310656	10505000	4
996287473152	10506000	4
996288632832	10507000	4
996289786880	10508000	4
996290947072	10509000	4
996292106752	10510000	4
996293263872	10511000	4
996294435328	10512000	4
996295586816	10513000	4
996296746496	10514000	4
996297907968	10515000	4
996299072512	10516000	4
996300226560	10517000	4
996301389568	10518000	4
996304524288	10519000	4
996305684992	10520000	4
996306845952	10521000	4
996307990528	10522000	4
996309145344	10523000	4
996310308864	10524000	4
996311467520	10525000	4
996312612608	10526000	4
996313767168	10527000	4
996314921472	10528000	4
996316082688	10529000	4
996317240832	10530000	4
996318395136	10531000	4
996339236096	10032000	6
996340392960	10033000	6
996341551104	10034000	6
996342703104	10035000	6
996343850240	10036000	6
996345008128	10037000	6
996346161920	10038000	6
996347318272	10039000	6
996348481280	10040000	6
996349648384	10041000	6
996350806272	10042000	6
996351961856	10043000	6
996353118720	10044000	6
996354263296	10045000	6
996359122432	10046000	6
996360299008	10047000	6
996361457408	10048000	6
996362601728	10049000	6
996363759872	10050000	6
996364912128	10051000	6
996366065920	10052000	6
996367217664	10053000	6
996368374528	10054000	6
996369531904	10055000	6
996370688000	10056000	6
996371840256	10057000	6
996372983296	10058000	6
996374136320	10059000	6
996375290880	10060000	6
996376447488	10061000	6
996377597952	10062000	6
996412869888	10532000	5
996414024448	10533000	5
996415176448	10534000	5
996416335616	10535000	5
996417482496	10536000	5
996418638592	10537000	5
996419789056	10538000	5
996420941056	10539000	5
996422093312	10540000	5
996423243776	10541000	5
996424400640	10542000	5
996425552896	10543000	5
996426711296	10544000	5
996427859712	10545000	5
996429011200	10546000	5
996430161920	10547000	5
996431322368	10548000	5
996432479488	10549000	5
996433632256	10550000	5
996434784768	10551000	5
996435937792	10552000	5
996437090048	10553000	5
996439570944	10554000	5
996440714752	10555000	5
996441865984	10556000	5
996442998272	10557000	5
996444140032	10558000	5
996445270784	10559000	5
996446444800	10560000	5
996447589888	10561000	5
996448747008	10562000	5
996474625280	10407000	6
996475778304	10408000	6
996476926720	10409000	6
996478086144	10410000	6
996479233792	10411000	6
996480433664	10412000	6
996481585152	10413000	6
996482763776	10414000	6
996483915776	10415000	6
996485105920	10416000	6
996486279424	10417000	6
996487440128	10418000	6
996488594432	10419000	6
996489742848	10420000	6
996490909952	10421000	6
996492097792	10422000	6
996493287936	10423000	6
996494439424	10424000	6
996495593728	10425000	6
996496739584	10426000	6
996497895168	10427000	6
996499079424	10428000	6
996500233216	10429000	6
996501378304	10430000	6
996502533120	10431000	6
996503687680	10432000	6
996504836608	10433000	6
996505985792	10434000	6
996507130624	10435000	6
996508301824	10436000	6
996509522432	10437000	6
996771862784	10125000	5
996773095680	10126000	5
996774192128	10127000	5
996775344896	10128000	5
996776451840	10129000	5
996777569024	10130000	5
996778660864	10131000	5
996779763968	10132000	5
996780864768	10133000	5
996781969408	10134000	5
996783087872	10135000	5
996784214016	10136000	5
996785321216	10137000	5
996786428160	10138000	5
996791015424	10139000	5
996792122368	10140000	5
996793239040	10141000	5
996794347776	10142000	5
996795457280	10143000	5
996796583424	10144000	5
996797712896	10145000	5
996798823680	10146000	5
996799938304	10147000	5
996801052672	10148000	5
996802156032	10149000	5
996803253760	10150000	5
996804418048	10151000	5
996805569536	10152000	5
996806673152	10153000	5
996807771392	10154000	5
996808880384	10155000	5
996810006016	10156000	5
998967643136	10438000	0
998969117952	10439000	0
998970599168	10440000	0
998972069376	10441000	0
998973543936	10442000	0
998975000576	10443000	0
998976371712	10444000	0
998977763584	10445000	0
998979022336	10446000	0
998980171520	10447000	0
998981326592	10448000	0
998982468352	10449000	0
998983615744	10450000	0
998984770816	10451000	0
998985924096	10452000	0
998987076864	10453000	0
998988216832	10454000	0
998989385216	10455000	0
998990493952	10456000	0
998991631872	10457000	0
998992767488	10458000	0
998993868800	10459000	0
998994972416	10460000	0
998996125952	10461000	0
998997277952	10462000	0
998998421760	10463000	0
998999575296	10464000	0
999000730624	10465000	0
999001881856	10466000	0
999003022336	10467000	0
999004163328	10468000	0
999038328320	10719000	0
999039480576	10720000	0
999040631552	10721000	0
999041780736	10722000	0
999042935552	10723000	0
999044087296	10724000	0
999045240832	10725000	0
999046391040	10726000	0
999047542272	10727000	0
999048699136	10728000	0
999049992960	10729000	0
999051149824	10730000	0
999052291584	10731000	0
999053465088	10732000	0
999054612224	10733000	0
999055766784	10734000	0
999056907520	10735000	0
999058065408	10736000	0
999059216128	10737000	0
999061918976	10738000	0
999063072512	10739000	0
999064215040	10740000	0
999065371648	10741000	0
999066520320	10742000	0
999067666944	10743000	0
999068814080	10744000	0
999069953792	10745000	0
999071096832	10746000	0
999072243456	10747000	0
999073392896	10748000	0
999074534656	10749000	0
999109670144	10782000	0
999110830080	10783000	0
999111990272	10784000	0
999113136640	10785000	0
999114287872	10786000	0
999115449344	10787000	0
999116606720	10788000	0
999117763840	10789000	0
999118905856	10790000	0
999120060672	10791000	0
999121216256	10792000	0
999122371328	10793000	0
999123513856	10794000	0
999124674304	10795000	0
999125835520	10796000	0
999126985216	10797000	0
999128140288	10798000	0
999129284608	10799000	0
999130449664	10800000	0
999131599104	10801000	0
999132756480	10802000	0
999133896704	10803000	0
999135062272	10804000	0
999136215040	10805000	0
999137374208	10806000	0
999138526464	10807000	0
999139677184	10808000	0
999140824832	10809000	0
999141975040	10810000	0
999143124992	10811000	0
999144265472	10812000	0
999155481344	10282000	0
999156642048	10283000	0
999157793536	10284000	0
999158951168	10285000	0
999160097024	10286000	0
999161247744	10287000	0
999162400768	10288000	0
999163557632	10289000	0
999164702720	10290000	0
999165853440	10291000	0
999167004416	10292000	0
999168158464	10293000	0
999169320192	10294000	0
999170461440	10295000	0
999171614464	10296000	0
999172766976	10297000	0
999173920768	10298000	0
999175062528	10299000	0
999176211968	10300000	0
999177364736	10301000	0
999178522880	10302000	0
999179673856	10303000	0
999180816640	10304000	0
999181965568	10305000	0
999183129600	10306000	0
999184280576	10307000	0
999185430272	10308000	0
999186578688	10309000	0
999187732480	10310000	0
999188882688	10311000	0
999190031360	10312000	0
999250468864	10688000	6
999252584192	10689000	6
999254061824	10690000	6
999255547648	10691000	6
999256946688	10692000	6
999258337792	10693000	6
999259733504	10694000	6
999261139712	10695000	6
999262530048	10696000	6
999263787776	10697000	6
999265050112	10698000	6
999266333696	10699000	6
999267592960	10700000	6
999268873216	10701000	6
999270125056	10702000	6
999273408256	10703000	6
999274627584	10704000	6
999275847424	10705000	6
999277060608	10706000	6
999278281472	10707000	6
999279483136	10708000	6
999280643840	10709000	6
999281886464	10710000	6
999283047680	10711000	6
999284196864	10712000	6
999285346560	10713000	6
999286493952	10714000	6
999287631104	10715000	6
999288782848	10716000	6
999289927424	10717000	6
999291077888	10718000	6
999327622912	10219000	6
999328774912	10220000	6
999329931008	10221000	6
999331084800	10222000	6
999332238080	10223000	6
999333397248	10224000	6
999334546688	10225000	6
999335701248	10226000	6
999336855808	10227000	6
999338011648	10228000	6
999339160576	10229000	6
999340317184	10230000	6
999341469184	10231000	6
999342626816	10232000	6
999343783936	10233000	6
999344928512	10234000	6
999346078976	10235000	6
999347235328	10236000	6
999348399872	10237000	6
999350516224	10238000	6
999351673088	10239000	6
999352828672	10240000	6
999353985792	10241000	6
999355132928	10242000	6
